date,session_key,stop_duration,meeting_key,driver_number,lap_number,lane_duration,pit_duration
2025-03-22T07:28:27.030000+00:00,9994,,1255,27,10,510.9,510.9
2025-03-22T07:34:52.811000+00:00,9994,,1255,12,13,173.7,173.7
2025-03-22T07:35:04.670000+00:00,9994,,1255,63,13,183.7,183.7
2025-03-22T07:35:17.163000+00:00,9994,,1255,1,7,105.8,105.8
2025-03-22T07:35:22.616000+00:00,9994,,1255,27,13,108.6,108.6
2025-03-22T07:35:26.881000+00:00,9994,,1255,81,12,158.0,158.0
2025-03-22T07:35:37.522000+00:00,9994,,1255,44,13,156.1,156.1
2025-03-22T07:35:48.241000+00:00,9994,,1255,16,13,151.2,151.2
2025-03-22T07:35:55.185000+00:00,9994,,1255,31,13,241.3,241.3
2025-03-22T07:36:15.186000+00:00,9994,,1255,6,12,236.7,236.7
2025-03-22T07:36:25.391000+00:00,9994,,1255,22,12,222.0,222.0
2025-03-22T07:36:33.672000+00:00,9994,,1255,18,13,239.1,239.1
2025-03-22T07:36:47.302000+00:00,9994,,1255,14,13,235.0,235.0
2025-03-22T07:36:50.021000+00:00,9994,,1255,23,12,200.3,200.3
2025-03-22T07:36:53.834000+00:00,9994,,1255,55,13,287.8,287.8
2025-03-22T07:48:03.726000+00:00,9994,,1255,1,10,446.8,446.8
2025-03-22T07:48:04.945000+00:00,9994,,1255,63,16,457.4,457.4
2025-03-22T07:48:07.695000+00:00,9994,,1255,12,17,351.0,351.0
2025-03-22T07:48:21.007000+00:00,9994,,1255,6,15,394.2,394.2
2025-03-22T07:48:29.538000+00:00,9994,,1255,22,15,390.0,390.0
2025-03-22T07:48:34.570000+00:00,9994,,1255,23,15,373.3,373.3
2025-03-22T07:48:44.148000+00:00,9994,,1255,81,15,470.7,470.7
2025-03-22T07:48:56.275000+00:00,9994,,1255,44,16,459.3,459.3
2025-03-22T07:49:03.128000+00:00,9994,,1255,16,16,457.4,457.4
2025-03-22T07:49:20.841000+00:00,9994,,1255,4,13,974.5,974.5
2025-03-22T07:55:58.394000+00:00,9994,,1255,23,18,120.8,120.8
2025-03-22T07:56:00.864000+00:00,9994,,1255,12,20,149.8,149.8
2025-03-22T07:56:13.166000+00:00,9994,,1255,6,18,153.0,153.0
2025-03-22T07:56:23.088000+00:00,9994,,1255,1,13,188.5,188.5
2025-03-22T07:56:33.641000+00:00,9994,,1255,4,16,122.6,122.6
2025-03-22T07:56:40.719000+00:00,9994,,1255,44,19,136.5,136.5
2025-03-22T07:56:49.665000+00:00,9994,,1255,81,18,165.9,165.9
2025-03-22T07:56:59.607000+00:00,9994,,1255,22,18,194.5,194.5
2025-03-22T07:57:05.638000+00:00,9994,,1255,16,19,156.7,156.7
2025-03-22T07:57:33.183000+00:00,9994,,1255,63,20,150.4,150.4
2025-03-23T07:06:04.340000+00:00,9998,3.3,1255,5,1,23.385,23.385
2025-03-23T07:20:44.723000+00:00,9998,3.1,1255,10,10,23.138,23.138
2025-03-23T07:22:19.754000+00:00,9998,2.1,1255,22,11,22.519,22.519
2025-03-23T07:22:21.968000+00:00,9998,2.8,1255,31,11,23.114,23.114
2025-03-23T07:22:27.138000+00:00,9998,2.7,1255,7,11,22.793,22.793
2025-03-23T07:23:56.527000+00:00,9998,2.7,1255,12,12,22.675,22.675
2025-03-23T07:23:59.507000+00:00,9998,3.0,1255,6,12,22.896,22.896
2025-03-23T07:25:26.243000+00:00,9998,2.4,1255,44,13,22.388,22.388
2025-03-23T07:25:31.444000+00:00,9998,2.2,1255,1,13,22.454,22.454
2025-03-23T07:26:57.345000+00:00,9998,3.8,1255,81,14,23.938,23.938
2025-03-23T07:27:01.311000+00:00,9998,2.4,1255,63,14,22.324,22.324
2025-03-23T07:28:37.122000+00:00,9998,2.2,1255,4,15,22.213,22.213
2025-03-23T07:28:42.400000+00:00,9998,,1255,16,15,22.1,22.1
2025-03-23T07:32:20.876000+00:00,9998,2.7,1255,55,17,22.721,22.721
2025-03-23T07:34:04.511000+00:00,9998,2.5,1255,30,18,22.536,22.536
2025-03-23T07:37:11.948000+00:00,9998,3.3,1255,23,20,23.362,23.362
2025-03-23T07:37:39.728000+00:00,9998,2.7,1255,27,20,22.959,22.959
2025-03-23T07:47:11.720000+00:00,9998,2.9,1255,87,26,22.808,22.808
2025-03-23T07:47:46.464000+00:00,9998,2.6,1255,5,26,22.79,22.79
2025-03-23T07:54:02.377000+00:00,9998,2.5,1255,30,30,22.355,22.355
2025-03-23T07:58:46.021000+00:00,9998,2.5,1255,6,33,22.234,22.234
2025-03-23T08:01:56.370000+00:00,9998,2.3,1255,22,35,22.583,22.583
2025-03-23T08:03:32.324000+00:00,9998,3.2,1255,18,36,22.995,22.995
2025-03-23T08:04:48.706000+00:00,9998,2.3,1255,44,37,22.364,22.364
2025-03-23T08:20:25.204000+00:00,9998,17.6,1255,22,46,38.102,38.102
2025-04-04T02:30:03.442000+00:00,9999,,1256,87,1,,
2025-04-04T02:30:06.792000+00:00,9999,,1256,81,1,,
2025-04-04T02:30:12.886000+00:00,9999,,1256,16,1,,
2025-04-04T02:30:24.224000+00:00,9999,,1256,44,1,,
2025-04-04T02:30:29.133000+00:00,9999,,1256,6,1,,
2025-04-04T02:30:34.995000+00:00,9999,,1256,30,1,,
2025-04-04T02:30:43.215000+00:00,9999,,1256,1,1,,
2025-04-04T02:30:46.306000+00:00,9999,,1256,55,1,,
2025-04-04T02:31:00.205000+00:00,9999,,1256,22,1,,
2025-04-04T02:31:10.039000+00:00,9999,,1256,23,1,,
2025-04-04T02:31:12.610000+00:00,9999,,1256,27,1,,
2025-04-04T02:31:18.793000+00:00,9999,,1256,5,1,,
2025-04-04T02:31:22.825000+00:00,9999,,1256,31,1,,
2025-04-04T02:31:32.086000+00:00,9999,,1256,62,1,,
2025-04-04T02:31:37.568000+00:00,9999,,1256,14,1,,
2025-04-04T02:31:38.191000+00:00,9999,,1256,12,1,,
2025-04-04T02:32:12.352000+00:00,9999,,1256,18,1,,
2025-04-04T02:32:46.610000+00:00,9999,,1256,4,1,,
2025-04-04T02:32:50.417000+00:00,9999,,1256,63,1,,
2025-04-04T02:34:11.189000+00:00,9999,,1256,10,1,,
2025-04-04T02:36:29.485000+00:00,9999,,1256,63,3,27.3,27.3
2025-04-04T02:40:14.217000+00:00,9999,,1256,27,2,424.0,424.0
2025-04-04T02:40:25.115000+00:00,9999,,1256,30,6,33.5,33.5
2025-04-04T02:41:32.064000+00:00,9999,,1256,23,6,43.6,43.6
2025-04-04T02:42:16.346000+00:00,9999,,1256,87,2,613.1,613.1
2025-04-04T02:44:29.399000+00:00,9999,,1256,55,8,19.0,19.0
2025-04-04T02:45:47.391000+00:00,9999,,1256,14,8,57.7,57.7
2025-04-04T02:46:04.512000+00:00,9999,,1256,6,9,31.3,31.3
2025-04-04T02:46:51.111000+00:00,9999,,1256,55,9,39.5,39.5
2025-04-04T02:47:03.108000+00:00,9999,,1256,18,8,55.7,55.7
2025-04-04T02:48:36.163000+00:00,9999,,1256,1,6,434.8,434.8
2025-04-04T02:54:50.077000+00:00,9999,,1256,63,10,249.8,249.8
2025-04-04T02:55:11.854000+00:00,9999,,1256,4,8,523.7,523.7
2025-04-04T02:55:42.701000+00:00,9999,,1256,81,8,749.7,749.7
2025-04-04T02:55:52.385000+00:00,9999,,1256,5,8,681.3,681.3
2025-04-04T02:56:00.149000+00:00,9999,,1256,55,12,240.6,240.6
2025-04-04T02:56:08.284000+00:00,9999,,1256,12,10,387.6,387.6
2025-04-04T02:57:19.517000+00:00,9999,,1256,23,11,384.6,384.6
2025-04-04T02:57:38.206000+00:00,9999,,1256,22,10,463.1,463.1
2025-04-04T02:57:56.131000+00:00,9999,,1256,31,10,508.3,508.3
2025-04-04T02:58:00.206000+00:00,9999,,1256,16,10,620.8,620.8
2025-04-04T03:00:11.696000+00:00,9999,,1256,1,9,378.9,378.9
2025-04-04T03:00:28.711000+00:00,9999,,1256,44,10,655.1,655.1
2025-04-04T03:01:39.767000+00:00,9999,,1256,81,11,28.2,28.2
2025-04-04T03:01:59.185000+00:00,9999,,1256,30,14,390.7,390.7
2025-04-04T03:02:07.976000+00:00,9999,,1256,6,14,442.8,442.8
2025-04-04T03:02:09.858000+00:00,9999,,1256,5,11,34.6,34.6
2025-04-04T03:02:12.691000+00:00,9999,,1256,55,15,33.9,33.9
2025-04-04T03:02:16.220000+00:00,9999,,1256,4,10,222.0,222.0
2025-04-04T03:02:35.913000+00:00,9999,,1256,12,13,30.8,30.8
2025-04-04T03:02:50.021000+00:00,9999,,1256,10,10,722.0,722.0
2025-04-04T03:03:00.036000+00:00,9999,,1256,62,11,719.7,719.7
2025-04-04T03:03:36.626000+00:00,9999,,1256,23,14,26.9,26.9
2025-04-04T03:04:08.560000+00:00,9999,,1256,31,13,30.3,30.3
2025-04-04T03:05:01.533000+00:00,9999,,1256,14,13,579.7,579.7
2025-04-04T03:05:07.100000+00:00,9999,,1256,18,13,499.6,499.6
2025-04-04T03:05:56.335000+00:00,9999,,1256,27,9,772.9,772.9
2025-04-04T03:08:04.142000+00:00,9999,,1256,30,17,31.7,31.7
2025-04-04T03:08:18.565000+00:00,9999,,1256,55,18,27.1,27.1
2025-04-04T03:08:26.135000+00:00,9999,,1256,6,17,29.6,29.6
2025-04-04T03:08:56.738000+00:00,9999,,1256,87,11,533.3,533.3
2025-04-04T03:09:04.236000+00:00,9999,,1256,62,14,34.3,34.3
2025-04-04T03:11:33.059000+00:00,9999,,1256,14,16,34.2,34.2
2025-04-04T03:11:51.711000+00:00,9999,,1256,18,16,28.1,28.1
2025-04-04T03:12:04.946000+00:00,9999,,1256,63,16,330.3,330.3
2025-04-04T03:12:12.817000+00:00,9999,,1256,27,12,33.3,33.3
2025-04-04T03:12:24.368000+00:00,9999,,1256,5,14,290.7,290.7
2025-04-04T03:13:08.809000+00:00,9999,,1256,12,16,280.5,280.5
2025-04-04T03:14:28.810000+00:00,9999,,1256,1,12,505.1,505.1
2025-04-04T03:14:46.921000+00:00,9999,,1256,81,14,458.3,458.3
2025-04-04T03:15:25.504000+00:00,9999,,1256,16,16,338.6,338.6
2025-04-04T03:17:22.076000+00:00,9999,,1256,4,15,320.1,320.1
2025-04-04T03:17:50.353000+00:00,9999,,1256,22,16,466.4,466.4
2025-04-04T03:17:58.087000+00:00,9999,,1256,30,19,375.9,375.9
2025-04-04T03:18:17.390000+00:00,9999,,1256,44,16,348.1,348.1
2025-04-04T03:18:51.167000+00:00,9999,,1256,6,20,313.2,313.2
2025-04-04T03:20:18.662000+00:00,9999,,1256,10,16,360.5,360.5
2025-04-04T03:20:20.485000+00:00,9999,,1256,30,20,29.0,29.0
2025-04-04T03:20:40.588000+00:00,9999,,1256,62,17,353.1,353.1
2025-04-04T03:21:07.948000+00:00,9999,,1256,6,21,23.2,23.2
2025-04-04T03:21:16.308000+00:00,9999,,1256,55,21,451.7,451.7
2025-04-04T03:21:58.239000+00:00,9999,,1256,27,14,375.9,375.9
2025-04-04T03:22:06.275000+00:00,9999,,1256,18,19,273.7,273.7
2025-04-04T03:22:18.344000+00:00,9999,,1256,14,19,311.6,311.6
2025-04-04T03:22:26.266000+00:00,9999,,1256,23,19,549.2,549.2
2025-04-04T03:22:39.686000+00:00,9999,,1256,31,16,759.4,759.4
2025-04-04T03:27:41.607000+00:00,9999,,1256,87,14,779.3,779.3
2025-04-04T06:00:08.727000+00:00,10000,,1256,7,1,,
2025-04-04T06:00:11.415000+00:00,10000,,1256,55,1,,
2025-04-04T06:00:16.696000+00:00,10000,,1256,10,1,,
2025-04-04T06:00:23.618000+00:00,10000,,1256,30,1,,
2025-04-04T06:00:30.305000+00:00,10000,,1256,23,1,,
2025-04-04T06:00:34.118000+00:00,10000,,1256,5,1,,
2025-04-04T06:00:36.852000+00:00,10000,,1256,16,1,,
2025-04-04T06:00:40.477000+00:00,10000,,1256,22,1,,
2025-04-04T06:00:43.430000+00:00,10000,,1256,31,1,,
2025-04-04T06:00:44.196000+00:00,10000,,1256,27,1,,
2025-04-04T06:00:53.759000+00:00,10000,,1256,87,1,,
2025-04-04T06:00:59.017000+00:00,10000,,1256,6,1,,
2025-04-04T06:01:08.881000+00:00,10000,,1256,44,1,,
2025-04-04T06:01:12.303000+00:00,10000,,1256,14,1,,
2025-04-04T06:01:27.131000+00:00,10000,,1256,18,1,,
2025-04-04T06:01:29.334000+00:00,10000,,1256,12,1,,
2025-04-04T06:01:35.240000+00:00,10000,,1256,81,1,,
2025-04-04T06:02:34.272000+00:00,10000,,1256,63,1,,
2025-04-04T06:03:54.554000+00:00,10000,,1256,4,1,,
2025-04-04T06:04:29.054000+00:00,10000,,1256,1,1,,
2025-04-04T06:30:05.101000+00:00,10000,,1256,4,3,,
2025-04-04T06:30:12.070000+00:00,10000,,1256,81,4,,
2025-04-04T06:30:17.852000+00:00,10000,,1256,12,4,,
2025-04-04T06:30:24.773000+00:00,10000,,1256,63,4,,
2025-04-04T06:30:34.898000+00:00,10000,,1256,22,5,,
2025-04-04T06:30:41.445000+00:00,10000,,1256,18,4,,
2025-04-04T06:30:41.805000+00:00,10000,,1256,16,5,,
2025-04-04T06:30:49.367000+00:00,10000,,1256,44,5,,
2025-04-04T06:30:58.305000+00:00,10000,,1256,14,4,,
2025-04-04T06:30:59.914000+00:00,10000,,1256,55,2,1737.7,1737.7
2025-04-04T06:31:04.742000+00:00,10000,,1256,30,5,,
2025-04-04T06:31:15.086000+00:00,10000,,1256,10,5,,
2025-04-04T06:31:23.399000+00:00,10000,,1256,31,5,,
2025-04-04T06:31:33.196000+00:00,10000,,1256,23,5,,
2025-04-04T06:31:42.383000+00:00,10000,,1256,5,5,,
2025-04-04T06:31:58.087000+00:00,10000,,1256,87,4,,
2025-04-04T06:32:10.165000+00:00,10000,,1256,6,5,,
2025-04-04T06:32:19.384000+00:00,10000,,1256,27,5,,
2025-04-04T06:33:21.306000+00:00,10000,,1256,1,3,,
2025-04-04T06:33:47.150000+00:00,10000,,1256,4,5,29.0,29.0
2025-04-04T06:41:02.906000+00:00,10000,,1256,16,8,,
2025-04-04T06:41:04.656000+00:00,10000,,1256,10,7,,
2025-04-04T06:41:07.203000+00:00,10000,,1256,1,4,,
2025-04-04T06:41:10.203000+00:00,10000,,1256,44,7,,
2025-04-04T06:41:11.031000+00:00,10000,,1256,63,6,,
2025-04-04T06:41:13.078000+00:00,10000,,1256,5,7,,
2025-04-04T06:41:16.375000+00:00,10000,,1256,6,6,,
2025-04-04T06:41:38.531000+00:00,10000,,1256,18,6,,
2025-04-04T06:41:46.688000+00:00,10000,,1256,30,7,,
2025-04-04T06:41:52.859000+00:00,10000,,1256,31,7,,
2025-04-04T06:42:09.828000+00:00,10000,,1256,27,6,,
2025-04-04T06:42:13.219000+00:00,10000,,1256,55,4,2411.0,2411.0
2025-04-04T06:42:20.922000+00:00,10000,,1256,81,7,,
2025-04-04T06:42:35.047000+00:00,10000,,1256,4,6,557.0,557.0
2025-04-04T06:42:41.532000+00:00,10000,,1256,12,7,,
2025-04-04T06:42:50.797000+00:00,10000,,1256,87,5,,
2025-04-04T06:43:39.423000+00:00,10000,,1256,22,7,,
2025-04-04T06:44:40.424000+00:00,10000,,1256,23,7,,
2025-04-04T06:53:02.814000+00:00,10000,,1256,16,11,,
2025-04-04T06:53:04.814000+00:00,10000,,1256,63,9,418.8,418.8
2025-04-04T06:53:06.798000+00:00,10000,,1256,81,10,,
2025-04-04T06:53:09.001000+00:00,10000,,1256,44,10,,
2025-04-04T06:53:12.439000+00:00,10000,,1256,18,9,,
2025-04-04T06:53:14.220000+00:00,10000,,1256,4,9,1195.8,1195.8
2025-04-04T06:53:18.142000+00:00,10000,,1256,10,10,,
2025-04-04T06:53:22.251000+00:00,10000,,1256,22,9,,
2025-04-04T06:53:33.798000+00:00,10000,,1256,6,9,,
2025-04-04T06:53:36.548000+00:00,10000,,1256,23,8,,
2025-04-04T06:53:51.811000+00:00,10000,,1256,30,10,,
2025-04-04T06:53:58.233000+00:00,10000,,1256,31,10,,
2025-04-04T06:54:02.748000+00:00,10000,,1256,55,7,3120.4,3120.4
2025-04-04T06:54:05.358000+00:00,10000,,1256,12,10,,
2025-04-04T06:54:17.561000+00:00,10000,,1256,27,9,,
2025-04-04T06:54:27.170000+00:00,10000,,1256,5,10,,
2025-04-04T06:54:35.717000+00:00,10000,,1256,87,7,,
2025-04-04T06:55:05.139000+00:00,10000,,1256,1,7,,
2025-04-05T02:30:07.317000+00:00,10001,,1256,7,1,,
2025-04-05T02:30:10.817000+00:00,10001,,1256,1,1,,
2025-04-05T02:30:14.551000+00:00,10001,,1256,63,1,,
2025-04-05T02:30:23.848000+00:00,10001,,1256,6,1,,
2025-04-05T02:30:28.286000+00:00,10001,,1256,30,1,,
2025-04-05T02:30:32.083000+00:00,10001,,1256,5,1,,
2025-04-05T02:30:38.583000+00:00,10001,,1256,18,1,,
2025-04-05T02:30:44.317000+00:00,10001,,1256,87,1,,
2025-04-05T02:30:46.458000+00:00,10001,,1256,4,1,,
2025-04-05T02:30:51.939000+00:00,10001,,1256,12,1,,
2025-04-05T02:30:53.783000+00:00,10001,,1256,14,1,,
2025-04-05T02:31:01.892000+00:00,10001,,1256,22,1,,
2025-04-05T02:31:25.474000+00:00,10001,,1256,81,1,,
2025-04-05T02:31:27.255000+00:00,10001,,1256,55,1,,
2025-04-05T02:32:14.896000+00:00,10001,,1256,27,1,,
2025-04-05T02:33:16.491000+00:00,10001,,1256,18,2,25.4,25.4
2025-04-05T02:33:42.660000+00:00,10001,,1256,14,2,28.8,28.8
2025-04-05T02:34:26.051000+00:00,10001,,1256,31,1,,
2025-04-05T02:34:30.488000+00:00,10001,,1256,23,1,,
2025-04-05T02:35:06.051000+00:00,10001,,1256,44,1,,
2025-04-05T02:44:03.364000+00:00,10001,,1256,4,2,685.1,685.1
2025-04-05T02:44:05.586000+00:00,10001,,1256,18,3,526.4,526.4
2025-04-05T02:44:12.993000+00:00,10001,,1256,16,1,,
2025-04-05T02:44:16.466000+00:00,10001,,1256,12,4,,
2025-04-05T02:44:23.089000+00:00,10001,,1256,31,2,,
2025-04-05T02:44:38.015000+00:00,10001,,1256,30,4,514.6,514.6
2025-04-05T02:44:39.403000+00:00,10001,,1256,55,4,,
2025-04-05T02:44:43.679000+00:00,10001,,1256,14,3,521.5,521.5
2025-04-05T02:44:46.414000+00:00,10001,,1256,81,2,678.0,678.0
2025-04-05T02:44:47.773000+00:00,10001,,1256,10,1,,
2025-04-05T02:44:53.831000+00:00,10001,,1256,87,2,704.4,704.4
2025-04-05T02:45:07.886000+00:00,10001,,1256,23,2,,
2025-04-05T02:45:10.870000+00:00,10001,,1256,1,5,,
2025-04-05T02:45:14.542000+00:00,10001,,1256,22,4,,
2025-04-05T02:45:19.651000+00:00,10001,,1256,44,2,,
2025-04-05T02:45:22.683000+00:00,10001,,1256,27,4,,
2025-04-05T02:45:27.526000+00:00,10001,,1256,5,4,,
2025-04-05T02:46:08.370000+00:00,10001,,1256,6,3,705.8,705.8
2025-04-05T02:48:25.481000+00:00,10001,,1256,63,2,976.3,976.3
2025-04-05T02:49:03.453000+00:00,10001,,1256,7,5,,
2025-04-05T02:50:40.441000+00:00,10001,,1256,16,4,28.8,28.8
2025-04-05T02:52:09.442000+00:00,10001,,1256,44,5,31.1,31.1
2025-04-05T02:52:11.208000+00:00,10001,,1256,22,7,28.6,28.6
2025-04-05T02:52:59.805000+00:00,10001,,1256,12,7,176.6,176.6
2025-04-05T02:53:33.187000+00:00,10001,,1256,23,6,26.3,26.3
2025-04-05T02:54:58.953000+00:00,10001,,1256,63,5,27.2,27.2
2025-04-05T02:55:22.422000+00:00,10001,,1256,30,7,325.2,325.2
2025-04-05T02:55:29.141000+00:00,10001,,1256,10,6,28.5,28.5
2025-04-05T02:56:46.654000+00:00,10001,,1256,5,6,411.0,411.0
2025-04-05T02:57:15.920000+00:00,10001,,1256,27,7,365.8,365.8
2025-04-05T02:58:48.389000+00:00,10001,,1256,22,10,20.0,20.0
2025-04-05T02:59:12.967000+00:00,10001,,1256,55,11,40.2,40.2
2025-04-05T02:59:27.936000+00:00,10001,,1256,18,8,337.5,337.5
2025-04-05T02:59:37.514000+00:00,10001,,1256,31,7,344.9,344.9
2025-04-05T03:00:30.159000+00:00,10001,,1256,87,7,325.0,325.0
2025-04-05T03:01:34.956000+00:00,10001,,1256,63,8,28.0,28.0
2025-04-05T03:01:55.019000+00:00,10001,,1256,6,9,282.2,282.2
2025-04-05T03:02:29.129000+00:00,10001,,1256,14,9,363.5,363.5
2025-04-05T03:03:08.629000+00:00,10001,,1256,44,8,303.0,303.0
2025-04-05T03:03:52.301000+00:00,10001,,1256,16,7,445.2,445.2
2025-04-05T03:10:36.101000+00:00,10001,,1256,22,13,369.3,369.3
2025-04-05T03:11:47.555000+00:00,10001,,1256,4,12,635.2,635.2
2025-04-05T03:12:11.633000+00:00,10001,,1256,1,16,512.3,512.3
2025-04-05T03:13:05.837000+00:00,10001,,1256,81,12,651.8,651.8
2025-04-05T03:13:55.665000+00:00,10001,,1256,10,11,544.4,544.4
2025-04-05T03:14:19.869000+00:00,10001,,1256,7,11,832.6,832.6
2025-04-05T03:14:41.884000+00:00,10001,,1256,63,11,463.1,463.1
2025-04-05T03:14:44.509000+00:00,10001,,1256,12,16,441.7,441.7
2025-04-05T03:15:22.400000+00:00,10001,,1256,55,19,201.5,201.5
2025-04-05T03:15:26.604000+00:00,10001,,1256,23,16,329.9,329.9
2025-04-05T03:16:51.292000+00:00,10001,,1256,6,14,399.1,399.1
2025-04-05T03:17:08.917000+00:00,10001,,1256,16,10,494.0,494.0
2025-04-05T03:17:17.948000+00:00,10001,,1256,44,11,541.7,541.7
2025-04-05T03:17:44.792000+00:00,10001,,1256,30,17,362.4,362.4
2025-04-05T03:18:16.652000+00:00,10001,,1256,5,12,637.0,637.0
2025-04-05T03:18:54.746000+00:00,10001,,1256,81,15,26.9,26.9
2025-04-05T03:18:59.309000+00:00,10001,,1256,1,19,26.1,26.1
2025-04-05T03:20:05.481000+00:00,10001,,1256,31,16,361.0,361.0
2025-04-05T03:20:10.465000+00:00,10001,,1256,10,14,32.6,32.6
2025-04-05T03:20:49.888000+00:00,10001,,1256,87,16,347.4,347.4
2025-04-05T03:21:25.122000+00:00,10001,,1256,18,16,386.9,386.9
2025-04-05T03:21:31.669000+00:00,10001,,1256,27,16,599.5,599.5
2025-04-05T03:21:42.576000+00:00,10001,,1256,55,22,37.2,37.2
2025-04-05T03:21:45.982000+00:00,10001,,1256,14,17,345.4,345.4
2025-04-05T06:00:03.895000+00:00,10002,,1256,31,1,,
2025-04-05T06:00:12.224000+00:00,10002,,1256,87,1,,
2025-04-05T06:00:18.005000+00:00,10002,,1256,7,1,,
2025-04-05T06:00:21.411000+00:00,10002,,1256,55,1,,
2025-04-05T06:00:41.880000+00:00,10002,,1256,27,1,,
2025-04-05T06:00:56.521000+00:00,10002,,1256,5,1,,
2025-04-05T06:01:06.240000+00:00,10002,,1256,16,1,,
2025-04-05T06:01:16.927000+00:00,10002,,1256,44,1,,
2025-04-05T06:01:28.990000+00:00,10002,,1256,4,1,,
2025-04-05T06:01:37.256000+00:00,10002,,1256,23,1,,
2025-04-05T06:01:57.396000+00:00,10002,,1256,22,1,,
2025-04-05T06:02:48.772000+00:00,10002,,1256,1,1,,
2025-04-05T06:03:23.897000+00:00,10002,,1256,81,1,,
2025-04-05T06:03:31.256000+00:00,10002,,1256,18,1,,
2025-04-05T06:03:41.569000+00:00,10002,,1256,14,1,,
2025-04-05T06:03:48.804000+00:00,10002,,1256,63,1,,
2025-04-05T06:03:53.288000+00:00,10002,,1256,12,1,,
2025-04-05T06:04:42.523000+00:00,10002,,1256,10,1,,
2025-04-05T06:04:51.757000+00:00,10002,,1256,6,1,,
2025-04-05T06:05:03.054000+00:00,10002,,1256,30,1,,
2025-04-05T06:06:16.039000+00:00,10002,,1256,27,4,25.9,25.9
2025-04-05T06:06:30.023000+00:00,10002,,1256,5,4,26.9,26.9
2025-04-05T06:06:49.977000+00:00,10002,,1256,7,4,76.2,76.2
2025-04-05T06:07:02.242000+00:00,10002,,1256,16,4,35.9,35.9
2025-04-05T06:07:07.196000+00:00,10002,,1256,31,4,115.5,115.5
2025-04-05T06:07:30.727000+00:00,10002,,1256,87,4,138.1,138.1
2025-04-05T06:08:08.962000+00:00,10002,,1256,44,4,118.9,118.9
2025-04-05T06:11:12.092000+00:00,10002,,1256,23,4,270.3,270.3
2025-04-05T06:13:24.666000+00:00,10002,,1256,1,4,303.9,303.9
2025-04-05T06:13:29.399000+00:00,10002,,1256,22,4,350.5,350.5
2025-04-05T06:13:32.676000+00:00,10002,,1256,81,4,281.7,281.7
2025-04-05T06:13:38.836000+00:00,10002,,1256,63,4,262.6,262.6
2025-04-05T06:13:42.178000+00:00,10002,,1256,12,4,259.7,259.7
2025-04-05T06:13:52.992000+00:00,10002,,1256,18,4,293.6,293.6
2025-04-05T06:14:18.174000+00:00,10002,,1256,14,4,315.1,315.1
2025-04-05T06:14:22.111000+00:00,10002,,1256,55,7,191.1,191.1
2025-04-05T06:14:31.071000+00:00,10002,,1256,10,4,267.7,267.7
2025-04-05T06:14:39.914000+00:00,10002,,1256,7,7,167.3,167.3
2025-04-05T06:14:58.731000+00:00,10002,,1256,6,4,290.6,290.6
2025-04-05T06:15:05.169000+00:00,10002,,1256,31,7,158.1,158.1
2025-04-05T06:15:19.294000+00:00,10002,,1256,27,7,232.8,232.8
2025-04-05T06:15:31.341000+00:00,10002,,1256,5,7,226.2,226.2
2025-04-05T06:15:44.341000+00:00,10002,,1256,30,4,331.1,331.1
2025-04-05T06:15:45.278000+00:00,10002,,1256,87,7,197.5,197.5
2025-04-05T06:25:03.192000+00:00,10002,,1256,1,7,381.8,381.8
2025-04-05T06:25:11.286000+00:00,10002,,1256,87,10,254.2,254.2
2025-04-05T06:25:24.411000+00:00,10002,,1256,10,7,322.6,322.6
2025-04-05T06:25:33.598000+00:00,10002,,1256,22,7,380.7,380.7
2025-04-05T06:25:40.895000+00:00,10002,,1256,16,7,795.7,795.7
2025-04-05T06:25:49.255000+00:00,10002,,1256,44,10,394.6,394.6
2025-04-05T06:26:04.005000+00:00,10002,,1256,4,7,829.6,829.6
2025-04-05T06:26:21.224000+00:00,10002,,1256,30,7,329.5,329.5
2025-04-05T06:26:36.055000+00:00,10002,,1256,14,7,406.8,406.8
2025-04-05T06:26:47.936000+00:00,10002,,1256,6,7,401.2,401.2
2025-04-05T06:26:55.561000+00:00,10002,,1256,81,7,468.9,468.9
2025-04-05T06:27:02.233000+00:00,10002,,1256,63,7,462.3,462.3
2025-04-05T06:27:05.905000+00:00,10002,,1256,12,7,464.3,464.3
2025-04-05T06:27:33.249000+00:00,10002,,1256,55,10,471.4,471.4
2025-04-05T06:27:43.968000+00:00,10002,,1256,23,7,677.0,677.0
2025-04-05T06:39:04.848000+00:00,10002,,1256,44,13,475.5,475.5
2025-04-05T06:39:10.223000+00:00,10002,,1256,16,10,485.4,485.4
2025-04-05T06:40:17.474000+00:00,10002,,1256,23,10,1430.5,1430.5
2025-04-05T06:41:52.653000+00:00,10002,,1256,22,10,655.9,655.9
2025-04-05T06:42:07.606000+00:00,10002,,1256,12,10,1366.4,1366.4
2025-04-05T06:42:15.872000+00:00,10002,,1256,63,10,1376.2,1376.2
2025-04-05T06:42:24.872000+00:00,10002,,1256,6,10,1338.0,1338.0
2025-04-05T06:42:36.935000+00:00,10002,,1256,30,10,676.4,676.4
2025-04-05T06:42:50.841000+00:00,10002,,1256,14,10,1381.7,1381.7
2025-04-05T06:43:00.716000+00:00,10002,,1256,87,13,753.3,753.3
2025-04-05T06:43:08.951000+00:00,10002,,1256,10,10,744.4,744.4
